date,TCB_code,TCB_high,TCB_low,TCB_open,TCB_close,TCB_adjust,TCB_volume_match,TCB_value_match
2021-07-27,TCB,50.3,49.55,50.0,49.75,24.12,13266100.0,661388000000.0
2021-07-26,TCB,49.65,48.7,49.0,49.0,23.76,14424400.0,707920000000.0
2021-07-23,TCB,51.1,49.5,50.6,49.5,24.0,20067800.0,1009382000000.0
2021-07-22,TCB,51.5,49.8,50.1,51.1,24.78,13886900.0,705667000000.0
2021-07-21,TCB,51.4,49.6,50.6,50.3,24.39,18598700.0,943702000000.0
2021-07-20,TCB,49.6,47.0,48.3,49.5,24.0,23861200.0,1147945000000.0
2021-07-19,TCB,50.9,48.0,50.0,48.0,23.28,39327900.0,1935871000000.0
2021-07-16,TCB,52.9,51.6,52.6,51.6,25.02,13987500.0,730410000000.0
2021-07-15,TCB,53.2,50.8,51.0,52.1,25.26,20322400.0,1057424000000.0
2021-07-14,TCB,53.8,50.6,53.7,51.0,24.73,33443400.0,1743416000000.0
2021-07-13,TCB,54.3,52.8,54.1,53.9,26.14,20072400.0,1077013000000.0
2021-07-12,TCB,56.5,52.7,55.5,53.5,25.94,58235500.0,3115111000000.0
2021-07-09,TCB,58.5,55.6,56.1,56.6,27.45,38234300.0,2185100000000.0
2021-07-08,TCB,57.4,55.6,55.8,56.6,27.45,27362400.0,1549682000000.0
2021-07-07,TCB,56.6,53.6,55.0,56.6,27.45,37766000.0,2081092000000.0
2021-07-06,TCB,58.6,54.0,57.8,54.0,26.18,23008200.0,1305439000000.0
2021-07-05,TCB,58.1,53.8,54.8,58.0,28.12,46687200.0,2619408000000.0
2021-07-02,TCB,54.9,53.6,54.2,54.3,26.33,29377200.0,1597261000000.0
2021-07-01,TCB,53.5,52.1,52.9,53.3,25.85,19326700.0,1022673000000.0
2021-06-30,TCB,53.8,52.6,53.4,52.7,25.55,11461700.0,608305000000.0
2021-06-29,TCB,53.8,52.8,53.6,53.5,25.94,16059200.0,859042000000.0
2021-06-28,TCB,54.0,52.2,52.5,53.6,25.99,25721100.0,1372411000000.0
2021-06-25,TCB,51.6,50.4,51.0,51.6,25.02,10947700.0,559496000000.0
2021-06-24,TCB,51.7,50.6,51.3,50.9,24.68,10692100.0,548242000000.0
2021-06-23,TCB,52.1,50.6,50.9,51.1,24.78,13102300.0,673005000000.0
2021-06-22,TCB,51.3,50.3,50.8,50.9,24.68,17224200.0,874361000000.0
2021-06-21,TCB,51.0,50.0,50.5,50.4,24.44,14920700.0,751821000000.0
2021-06-18,TCB,51.4,50.6,51.0,51.0,24.73,9956600.0,507309000000.0
2021-06-17,TCB,50.8,49.5,49.5,50.2,24.34,18677800.0,937430000000.0
2021-06-16,TCB,52.2,50.5,51.5,50.7,24.58,20575900.0,1053127000000.0
2021-06-15,TCB,53.2,52.0,52.6,52.3,25.36,19611800.0,1032630000000.0
2021-06-14,TCB,53.3,52.0,52.7,52.7,25.55,16827800.0,887282000000.0
2021-06-11,TCB,53.2,50.1,50.5,52.6,25.51,29600800.0,1543461000000.0
2021-06-10,TCB,51.2,50.0,50.8,50.1,24.29,10935100.0,552184000000.0
2021-06-09,TCB,51.1,49.0,49.7,50.8,24.63,22397000.0,1123725000000.0
2021-06-08,TCB,52.9,49.0,52.3,49.5,24.0,25295000.0,1291640000000.0
2021-06-07,TCB,54.4,51.0,53.0,52.4,25.41,20392100.0,1074552000000.0
2021-06-04,TCB,55.2,54.0,54.8,54.6,26.48,13371600.0,731145000000.0
2021-06-03,TCB,55.1,52.8,53.3,54.8,26.57,23735700.0,1281509000000.0
2021-06-02,TCB,53.3,51.8,52.9,52.8,25.6,24560900.0,1291184000000.0
2021-06-01,TCB,54.3,53.0,54.1,53.1,25.75,12358200.0,664900000000.0
2021-05-31,TCB,53.7,52.2,53.2,53.7,26.04,17054600.0,903707000000.0
2021-05-28,TCB,53.3,51.2,51.7,53.0,25.7,20002700.0,1042071000000.0
2021-05-27,TCB,53.5,50.8,53.2,51.4,24.92,15941600.0,831479000000.0
2021-05-26,TCB,53.0,51.2,51.6,52.8,25.6,16505900.0,855229000000.0
2021-05-25,TCB,52.1,51.2,51.2,51.6,25.02,10560300.0,546972000000.0
2021-05-24,TCB,51.2,50.4,50.7,50.9,24.68,14666700.0,745455000000.0
2021-05-21,TCB,51.7,49.85,50.0,50.8,24.63,18850300.0,959497000000.0
2021-05-20,TCB,50.8,49.9,50.7,50.2,24.34,13171300.0,661897000000.0
2021-05-19,TCB,50.2,48.4,48.4,50.1,24.29,17467900.0,858841000000.0
2021-05-18,TCB,48.9,47.55,47.7,48.35,23.44,16910000.0,813646000000.0
2021-05-17,TCB,49.1,47.6,48.75,47.85,23.2,17123600.0,825613000000.0
2021-05-14,TCB,48.95,48.15,48.9,48.65,23.59,13905300.0,676126000000.0
2021-05-13,TCB,49.85,48.0,48.95,48.0,23.28,18045200.0,888408000000.0
2021-05-12,TCB,49.25,46.7,46.7,49.25,23.88,23553400.0,1126794000000.0
2021-05-11,TCB,48.25,47.0,48.1,47.0,22.79,16021800.0,764940000000.0
2021-05-10,TCB,48.4,46.7,46.7,48.1,23.32,19611400.0,931462000000.0
2021-05-07,TCB,47.8,46.4,46.8,47.05,22.81,22027500.0,1039775000000.0
2021-05-06,TCB,47.45,45.05,45.1,47.1,22.84,26766000.0,1235804000000.0
2021-05-05,TCB,46.4,44.35,44.4,45.95,22.28,28214800.0,1281766000000.0
2021-05-04,TCB,43.4,40.1,40.3,43.4,21.04,31749800.0,1349507000000.0
2021-04-29,TCB,41.75,39.95,40.05,41.0,19.88,17966700.0,736867000000.0
2021-04-28,TCB,40.4,39.5,39.5,39.95,19.37,6065200.0,242674000000.0
2021-04-27,TCB,40.1,39.35,39.45,39.5,19.15,7370000.0,293148000000.0
2021-04-26,TCB,40.8,39.45,40.5,39.45,19.13,12155400.0,484995000000.0
2021-04-23,TCB,40.55,39.1,39.75,40.5,19.64,10600700.0,422252000000.0
2021-04-22,TCB,41.1,39.7,40.7,39.7,19.25,8352800.0,338446000000.0
2021-04-20,TCB,41.9,40.8,41.55,41.15,19.95,11225000.0,465966000000.0
2021-04-19,TCB,41.7,40.0,40.8,41.6,20.17,11234400.0,457372000000.0
2021-04-16,TCB,41.2,39.6,40.8,40.45,19.61,15488700.0,624151000000.0
2021-04-15,TCB,41.95,40.9,41.95,40.9,19.83,14745100.0,608577000000.0
2021-04-14,TCB,41.95,40.9,41.1,41.8,20.27,9753300.0,404573000000.0
2021-04-13,TCB,42.5,41.5,42.5,41.6,20.17,15104100.0,634783000000.0
2021-04-12,TCB,42.3,41.6,42.0,42.15,20.44,14990200.0,629062000000.0
2021-04-09,TCB,42.0,41.5,41.7,41.6,20.17,8022500.0,334623000000.0
2021-04-08,TCB,42.45,41.7,42.4,41.95,20.34,7518800.0,316011000000.0
2021-04-07,TCB,42.55,41.8,42.0,42.2,20.46,7728400.0,326653000000.0
2021-04-06,TCB,42.5,41.1,41.45,42.2,20.46,14957000.0,626474000000.0
2021-04-05,TCB,41.8,41.15,41.7,41.5,20.12,11025600.0,457128000000.0
2021-04-02,TCB,41.8,41.2,41.6,41.25,20.0,8261300.0,343248000000.0
2021-04-01,TCB,41.0,40.25,40.5,41.0,19.88,11065800.0,450381000000.0
2021-03-31,TCB,40.95,40.05,40.2,40.4,19.59,10304100.0,416785000000.0
2021-03-30,TCB,40.4,39.45,39.7,40.05,19.42,10768300.0,429538000000.0
2021-03-29,TCB,39.75,39.15,39.7,39.55,19.18,8380600.0,330730000000.0
2021-03-26,TCB,39.65,38.4,39.15,39.4,19.11,10188400.0,397641000000.0
2021-03-25,TCB,39.8,39.2,39.4,39.35,19.08,10420800.0,411658000000.0
2021-03-24,TCB,40.45,39.3,39.8,39.3,19.06,13792100.0,549207000000.0
2021-03-23,TCB,41.4,40.4,41.1,40.45,19.61,12997700.0,530333000000.0
2021-03-22,TCB,42.0,41.15,42.0,41.3,20.03,10554500.0,438237000000.0
2021-03-19,TCB,42.15,41.5,41.5,42.0,20.37,7413700.0,310199000000.0
2021-03-18,TCB,41.95,40.7,41.2,41.95,20.34,16410100.0,679178000000.0
2021-03-17,TCB,40.4,39.7,40.0,40.3,19.54,9542800.0,382995000000.0
2021-03-16,TCB,40.2,39.3,40.1,39.85,19.32,11577300.0,459937000000.0
2021-03-15,TCB,40.5,39.9,40.2,40.1,19.44,8638500.0,347439000000.0
2021-03-12,TCB,40.5,39.75,40.4,40.05,19.42,8046800.0,322693000000.0
2021-03-11,TCB,40.5,39.45,39.7,40.15,19.47,15369300.0,615736000000.0
2021-03-10,TCB,39.4,38.5,39.0,39.3,19.06,9050000.0,353484000000.0
2021-03-09,TCB,39.3,38.2,38.6,38.95,18.89,10594100.0,409322000000.0
2021-03-08,TCB,39.7,38.5,39.5,38.85,18.84,10807100.0,422097000000.0
2021-03-05,TCB,39.35,38.3,38.9,39.2,19.01,11169600.0,433238000000.0
2021-03-04,TCB,40.5,38.6,40.4,39.05,18.94,16228300.0,640620000000.0
2021-03-03,TCB,40.5,40.0,40.35,40.35,19.57,8441900.0,339709000000.0
2021-03-02,TCB,40.75,40.0,40.7,40.3,19.54,8576800.0,346234000000.0
2021-03-01,TCB,40.25,39.3,39.7,40.2,19.49,12622200.0,502472000000.0
2021-02-26,TCB,39.35,38.3,38.3,39.25,19.03,15265000.0,592568000000.0
2021-02-25,TCB,39.5,38.5,39.5,39.1,18.96,16440500.0,641907000000.0
2021-02-24,TCB,40.2,38.9,40.2,39.1,18.96,14395400.0,566824000000.0
2021-02-23,TCB,40.35,38.8,38.8,39.8,19.3,26384200.0,1046729000000.0
2021-02-22,TCB,38.85,38.0,38.65,38.6,18.72,14466800.0,557980000000.0
2021-02-19,TCB,39.1,38.2,38.2,38.7,18.77,12801300.0,494488000000.0
2021-02-18,TCB,39.2,38.0,38.5,38.9,18.86,15791300.0,609705000000.0
2021-02-17,TCB,38.4,36.5,36.9,38.4,18.62,21134000.0,796880000000.0
2021-02-09,TCB,36.4,34.7,36.0,36.0,17.46,16738000.0,596428000000.0
2021-02-08,TCB,36.5,34.0,35.0,35.0,16.97,21272800.0,751769000000.0
2021-02-05,TCB,36.3,35.1,35.3,36.3,17.6,14358200.0,514332000000.0
2021-02-04,TCB,35.6,34.6,35.0,35.0,16.97,14141400.0,497530000000.0
2021-02-03,TCB,35.5,34.0,34.5,35.0,16.97,18238700.0,632906000000.0
2021-02-02,TCB,34.1,31.95,32.2,34.0,16.49,13498900.0,447576000000.0
2021-02-01,TCB,33.5,31.55,32.0,32.2,15.61,15146700.0,492746000000.0
2021-01-29,TCB,33.35,29.6,29.6,32.0,15.52,27420900.0,869723000000.0
2021-01-28,TCB,33.0,31.2,31.5,31.2,15.13,27121100.0,861177000000.0
2021-01-27,TCB,35.25,32.65,34.25,33.5,16.24,18775400.0,633781000000.0
2021-01-26,TCB,35.8,33.5,35.5,35.0,16.97,18111400.0,632573000000.0
2021-01-25,TCB,36.35,35.6,35.75,35.8,17.36,15639600.0,562633000000.0
2021-01-22,TCB,36.9,35.8,36.45,36.3,17.6,12347400.0,448580000000.0
2021-01-21,TCB,36.2,34.5,35.25,36.2,17.55,14253300.0,506375000000.0
2021-01-20,TCB,34.75,32.0,34.2,34.5,16.73,25772300.0,867539000000.0
2021-01-19,TCB,36.4,33.7,35.9,33.9,16.44,22796500.0,791647000000.0
2021-01-18,TCB,37.2,35.9,37.2,36.2,17.55,13377400.0,491332000000.0
2021-01-15,TCB,37.55,36.25,36.3,36.85,17.87,17357400.0,640321000000.0
2021-01-14,TCB,35.8,34.85,35.35,35.75,17.34,11995200.0,425018000000.0
2021-01-13,TCB,36.0,35.1,35.45,35.15,17.04,11399600.0,405687000000.0
2021-01-12,TCB,35.5,34.5,35.0,35.1,17.02,16418200.0,572491000000.0
2021-01-11,TCB,36.25,35.2,35.75,35.25,17.09,13980300.0,499480000000.0
2021-01-08,TCB,36.25,34.9,35.0,35.7,17.31,16947900.0,605117000000.0
2021-01-07,TCB,34.6,33.4,33.75,34.6,16.78,16387200.0,557933000000.0
2021-01-06,TCB,34.1,32.95,33.2,33.2,16.1,20222300.0,676761000000.0
2021-01-05,TCB,33.35,32.55,32.75,33.05,16.03,14280100.0,471763000000.0
2021-01-04,TCB,33.4,31.9,32.0,33.0,16.0,18607800.0,613947000000.0
2020-12-31,TCB,31.75,29.9,29.95,31.5,15.27,16486510.0,504946000000.0
2020-12-30,TCB,30.55,29.7,29.9,29.9,14.5,16579440.0,498314000000.0
2020-12-29,TCB,29.9,29.5,29.65,29.75,14.43,12909770.0,384022000000.0
2020-12-28,TCB,30.3,29.5,29.9,29.7,14.4,14471300.0,433839000000.0
2020-12-25,TCB,29.6,27.7,27.95,29.55,14.33,17113750.0,490947000000.0
2020-12-24,TCB,28.9,26.9,28.9,27.95,13.55,26106600.0,723385000000.0
2020-12-23,TCB,29.25,28.5,29.2,28.7,13.92,19453550.0,561177000000.0
2020-12-22,TCB,29.5,29.05,29.15,29.2,14.16,17109090.0,499895000000.0
2020-12-21,TCB,29.9,29.1,29.5,29.4,14.26,22777010.0,673436000000.0
2020-12-18,TCB,29.25,28.5,28.5,29.2,14.16,15252570.0,441342000000.0
2020-12-17,TCB,29.35,27.95,28.0,28.35,13.75,29802380.0,853224000000.0
2020-12-16,TCB,27.95,26.4,26.45,27.95,13.55,29092450.0,799801000000.0
2020-12-15,TCB,26.35,25.95,26.1,26.15,12.68,13700860.0,358540000000.0
2020-12-14,TCB,26.3,25.7,25.9,26.2,12.7,15694300.0,408539000000.0
2020-12-11,TCB,25.65,25.05,25.3,25.65,12.44,14116670.0,358441000000.0
2020-12-10,TCB,26.0,25.3,26.0,25.3,12.27,18133060.0,464558000000.0
2020-12-09,TCB,25.9,25.05,25.1,25.75,12.49,19001670.0,486210000000.0
2020-12-08,TCB,25.2,24.9,25.2,25.0,12.12,14341140.0,359494000000.0
2020-12-07,TCB,25.2,24.8,25.05,25.05,12.15,13044510.0,325971000000.0
2020-12-04,TCB,25.0,24.75,24.85,24.8,12.03,16507860.0,410699000000.0
2020-12-03,TCB,25.5,25.0,25.1,25.0,12.12,17490250.0,439606000000.0
2020-12-02,TCB,25.3,24.6,24.6,25.1,12.17,27463650.0,686877000000.0
2020-12-01,TCB,24.5,23.65,23.8,24.5,11.88,22797760.0,547089000000.0
2020-11-30,TCB,24.4,23.7,23.95,24.1,11.69,24645230.0,592865000000.0
2020-11-27,TCB,23.9,23.55,23.6,23.7,11.49,12261190.0,290453000000.0
2020-11-26,TCB,23.7,23.4,23.65,23.6,11.44,13091570.0,308439000000.0
2020-11-25,TCB,23.95,23.55,23.6,23.6,11.44,13655890.0,323916000000.0
2020-11-24,TCB,24.0,23.4,23.7,23.65,11.47,22530770.0,535195000000.0
2020-11-23,TCB,23.65,23.1,23.4,23.6,11.44,17857230.0,416708000000.0
2020-11-20,TCB,23.5,23.3,23.5,23.4,11.35,13546080.0,316689000000.0
2020-11-19,TCB,23.6,23.2,23.35,23.4,11.35,16935520.0,395893000000.0
2020-11-18,TCB,23.6,23.1,23.3,23.35,11.32,22760740.0,530875000000.0
2020-11-17,TCB,23.35,22.85,23.0,23.35,11.32,17457030.0,402256000000.0
2020-11-16,TCB,23.4,22.8,23.4,22.9,11.1,25236270.0,580439000000.0
2020-11-13,TCB,23.15,22.4,22.4,23.0,11.15,22376970.0,509973000000.0
2020-11-12,TCB,22.3,22.0,22.1,22.3,10.81,10771120.0,238802000000.0
2020-11-11,TCB,22.4,22.0,22.2,22.0,10.67,14433190.0,319649000000.0
2020-11-10,TCB,22.55,22.05,22.5,22.1,10.72,21221910.0,474066000000.0
2020-11-09,TCB,22.2,21.8,21.85,22.05,10.69,17624180.0,387727000000.0
2020-11-06,TCB,22.0,21.5,21.9,21.6,10.47,15368880.0,333445000000.0
2020-11-05,TCB,22.35,21.8,22.15,21.8,10.57,19766660.0,435075000000.0
2020-11-04,TCB,22.6,22.15,22.35,22.15,10.74,21927670.0,489521000000.0
2020-11-03,TCB,22.45,21.65,21.8,22.0,10.67,27962010.0,614777000000.0
2020-11-02,TCB,21.85,21.4,21.6,21.4,10.38,22943680.0,493916000000.0
2020-10-30,TCB,22.25,21.35,22.1,21.35,10.35,28887760.0,627201000000.0
2020-10-29,TCB,22.7,21.8,22.1,21.8,10.57,36149460.0,798896000000.0
2020-10-28,TCB,23.45,22.4,23.3,22.4,10.86,32092220.0,733752000000.0
2020-10-27,TCB,23.95,23.3,23.8,23.3,11.3,30805330.0,726763000000.0
2020-10-26,TCB,24.95,23.35,24.4,23.35,11.32,24707670.0,601745000000.0
2020-10-23,TCB,24.2,23.85,24.1,24.0,11.64,28288440.0,678919000000.0
2020-10-22,TCB,24.0,23.5,23.7,23.95,11.61,24408740.0,578948000000.0
2020-10-21,TCB,24.4,23.7,24.2,23.75,11.52,20951070.0,503925000000.0
2020-10-20,TCB,24.15,23.0,23.0,23.9,11.59,34662420.0,823473000000.0
2020-10-19,TCB,23.35,22.85,22.95,23.0,11.15,28506770.0,659203000000.0
2020-10-16,TCB,23.3,22.6,22.9,22.65,10.98,27075400.0,620217000000.0
2020-10-15,TCB,23.8,22.8,23.45,22.85,11.08,25323170.0,590491000000.0
2020-10-14,TCB,22.85,21.6,21.6,22.85,11.08,48630920.0,1101607000000.0
2020-10-13,TCB,21.65,21.2,21.25,21.4,10.38,14215200.0,304112000000.0
2020-10-12,TCB,21.85,21.2,21.7,21.2,10.28,14203730.0,304649000000.0
2020-10-09,TCB,21.95,21.3,21.5,21.35,10.35,13523760.0,290529000000.0
2020-10-08,TCB,22.0,21.35,21.9,21.35,10.35,14366760.0,309702000000.0
2020-10-07,TCB,22.35,21.8,22.3,21.8,10.57,12159210.0,268127000000.0
2020-10-06,TCB,22.75,22.2,22.7,22.4,10.86,6850730.0,153064000000.0
2020-10-05,TCB,22.75,22.25,22.55,22.55,10.93,5363760.0,120390000000.0
2020-10-02,TCB,23.0,22.35,22.9,22.55,10.93,4381810.0,98847000000.0
2020-10-01,TCB,22.9,22.6,22.65,22.8,11.06,3497290.0,79425000000.0
2020-09-30,TCB,22.6,22.3,22.55,22.6,10.96,2357980.0,52956000000.0
2020-09-29,TCB,23.0,22.55,22.9,22.55,10.93,2973020.0,67680000000.0
2020-09-28,TCB,23.0,22.25,22.35,22.85,11.08,2811640.0,63737000000.0
2020-09-25,TCB,22.5,22.25,22.45,22.4,10.86,3497970.0,78298000000.0
2020-09-24,TCB,22.45,22.1,22.25,22.45,10.89,3988170.0,88860000000.0
2020-09-23,TCB,22.5,22.25,22.35,22.3,10.81,2941250.0,65737000000.0
2020-09-22,TCB,22.45,22.05,22.2,22.35,10.84,3669840.0,81769000000.0
2020-09-21,TCB,22.3,22.0,22.0,22.3,10.81,5874890.0,130436000000.0
2020-09-18,TCB,21.8,21.35,21.4,21.8,10.57,5334940.0,115487000000.0
2020-09-17,TCB,21.6,21.25,21.4,21.3,10.33,3654030.0,78232000000.0
2020-09-16,TCB,21.45,21.25,21.35,21.4,10.38,1258880.0,26883000000.0
2020-09-15,TCB,21.55,21.35,21.5,21.35,10.35,1835310.0,39341000000.0
2020-09-14,TCB,21.55,21.3,21.3,21.5,10.43,1578270.0,33861000000.0
2020-09-11,TCB,21.45,21.1,21.25,21.3,10.33,1236940.0,26296000000.0
2020-09-10,TCB,21.6,21.3,21.3,21.45,10.4,1524900.0,32691000000.0
2020-09-09,TCB,21.5,20.95,21.1,21.2,10.28,2762390.0,58389000000.0
2020-09-08,TCB,21.5,21.05,21.35,21.5,10.43,1935300.0,41098000000.0
2020-09-07,TCB,21.95,21.2,21.85,21.2,10.28,2350940.0,50616000000.0
2020-09-04,TCB,21.9,21.7,21.7,21.85,10.6,2276910.0,49622000000.0
2020-09-03,TCB,22.1,21.7,21.75,22.0,10.67,3326470.0,72907000000.0
2020-09-01,TCB,21.7,21.1,21.3,21.7,10.52,2171350.0,46424000000.0
2020-08-31,TCB,21.8,21.25,21.6,21.3,10.33,1793790.0,38543000000.0
2020-08-28,TCB,21.85,21.25,21.3,21.6,10.47,5154230.0,111177000000.0
2020-08-27,TCB,21.2,21.0,21.1,21.15,10.26,1792750.0,37841000000.0
2020-08-26,TCB,21.3,21.0,21.2,21.1,10.23,2116830.0,44857000000.0
2020-08-25,TCB,21.4,21.0,21.0,21.3,10.33,3775640.0,80313000000.0
2020-08-24,TCB,21.0,20.5,20.75,20.95,10.16,2749740.0,57276000000.0
2020-08-21,TCB,20.4,20.1,20.1,20.35,9.87,2817550.0,57101000000.0
2020-08-20,TCB,20.25,19.85,20.2,20.0,9.7,3659990.0,73377000000.0
2020-08-19,TCB,20.25,20.0,20.1,20.2,9.8,1132620.0,22839000000.0
2020-08-18,TCB,20.2,20.0,20.1,20.05,9.72,1410740.0,28377000000.0
2020-08-17,TCB,20.15,19.75,20.1,20.1,9.75,2732690.0,54520000000.0
2020-08-14,TCB,20.2,19.65,19.8,19.8,9.6,2588850.0,51728000000.0
2020-08-13,TCB,19.85,19.6,19.75,19.8,9.6,1584180.0,31292000000.0
2020-08-12,TCB,19.7,19.45,19.45,19.65,9.53,1634530.0,32002000000.0
2020-08-11,TCB,19.55,19.3,19.55,19.45,9.43,1334060.0,25902000000.0
2020-08-10,TCB,19.7,19.3,19.3,19.4,9.41,2743500.0,53648000000.0
2020-08-07,TCB,19.35,19.05,19.3,19.15,9.29,951190.0,18238000000.0
2020-08-06,TCB,19.5,19.1,19.4,19.2,9.31,1860660.0,35986000000.0
2020-08-05,TCB,19.45,18.7,18.9,19.45,9.43,1917290.0,36617000000.0
2020-08-04,TCB,19.1,18.75,18.9,18.85,9.14,1210770.0,22893000000.0
2020-08-03,TCB,18.6,18.15,18.25,18.6,9.02,1247760.0,23058000000.0
2020-07-31,TCB,18.65,18.15,18.2,18.15,8.8,2304460.0,42247000000.0
2020-07-30,TCB,19.0,17.5,18.2,18.6,9.02,974910.0,17934000000.0
2020-07-29,TCB,18.4,17.5,18.3,18.15,8.8,1841250.0,32972000000.0
2020-07-28,TCB,18.8,18.0,18.2,18.75,9.09,2883870.0,52995000000.0
2020-07-27,TCB,19.2,18.15,19.1,18.15,8.8,2677650.0,49889000000.0
2020-07-24,TCB,20.3,19.0,20.3,19.5,9.46,2951240.0,58002000000.0
2020-07-23,TCB,20.3,20.1,20.2,20.3,9.84,861140.0,17418000000.0
2020-07-22,TCB,20.6,20.25,20.6,20.25,9.82,1224170.0,24930000000.0
2020-07-21,TCB,20.55,20.3,20.5,20.5,9.94,818210.0,16719000000.0
2020-07-20,TCB,20.65,20.45,20.5,20.5,9.94,1164560.0,23904000000.0
2020-07-17,TCB,20.8,20.55,20.7,20.6,9.99,1180670.0,24400000000.0
2020-07-16,TCB,21.0,20.4,20.6,21.0,10.18,1662150.0,34616000000.0
2020-07-15,TCB,20.75,20.3,20.3,20.6,9.99,1697190.0,34914000000.0
2020-07-14,TCB,20.3,20.0,20.2,20.1,9.75,1809120.0,36433000000.0
2020-07-13,TCB,20.8,20.0,20.8,20.3,9.84,1725580.0,35184000000.0
2020-07-10,TCB,20.95,20.45,20.85,20.45,9.92,1398740.0,28917000000.0
2020-07-09,TCB,20.95,20.1,20.25,20.95,10.16,3146430.0,64846000000.0
2020-07-08,TCB,20.25,20.1,20.2,20.1,9.75,676840.0,13637000000.0
2020-07-07,TCB,20.4,20.2,20.3,20.25,9.82,895150.0,18166000000.0
2020-07-06,TCB,20.25,19.8,19.8,20.25,9.82,1220550.0,24464000000.0
2020-07-03,TCB,19.8,19.55,19.75,19.8,9.6,593390.0,11700000000.0
2020-07-02,TCB,19.95,19.5,19.95,19.75,9.58,820250.0,16141000000.0
2020-07-01,TCB,19.9,19.45,19.5,19.8,9.6,751460.0,14715000000.0
2020-06-30,TCB,19.9,19.1,19.75,19.55,9.48,1290510.0,25198000000.0
2020-06-29,TCB,20.1,19.6,20.0,19.65,9.53,1752070.0,34674000000.0
2020-06-26,TCB,20.5,20.15,20.5,20.35,9.87,668030.0,13542000000.0
2020-06-25,TCB,20.4,20.1,20.2,20.2,9.8,1162400.0,23496000000.0
2020-06-24,TCB,20.75,20.4,20.7,20.5,9.94,860730.0,17715000000.0
2020-06-23,TCB,20.8,20.6,20.75,20.65,10.01,1173850.0,24241000000.0
2020-06-22,TCB,20.95,20.5,20.95,20.75,10.06,1166650.0,24137000000.0
2020-06-19,TCB,20.5,20.2,20.2,20.5,9.94,632650.0,12909000000.0
2020-06-18,TCB,20.45,20.2,20.3,20.2,9.8,625890.0,12706000000.0
2020-06-17,TCB,20.6,20.25,20.6,20.3,9.84,1416900.0,28819000000.0
2020-06-16,TCB,20.6,20.3,20.5,20.6,9.99,1487150.0,30425000000.0
2020-06-15,TCB,21.1,20.05,21.1,20.1,9.75,2302220.0,47075000000.0
2020-06-12,TCB,21.25,20.5,20.6,21.15,10.26,3715000.0,77459000000.0
2020-06-11,TCB,21.9,20.9,21.9,20.9,10.13,3478310.0,74333000000.0
2020-06-10,TCB,21.95,21.25,21.35,21.85,10.6,2295880.0,49720000000.0
2020-06-09,TCB,21.8,21.5,21.7,21.55,10.45,1702620.0,36894000000.0
2020-06-08,TCB,21.9,21.55,21.55,21.7,10.52,3484860.0,75846000000.0
2020-06-05,TCB,21.45,21.1,21.25,21.45,10.4,2251740.0,47953000000.0
2020-06-04,TCB,21.45,21.2,21.4,21.2,10.28,2216760.0,47248000000.0
2020-06-03,TCB,21.45,21.15,21.15,21.35,10.35,2064360.0,43979000000.0
2020-06-02,TCB,21.5,21.1,21.5,21.15,10.26,2469400.0,52634000000.0
2020-06-01,TCB,21.3,20.8,20.8,21.3,10.33,2341100.0,49448000000.0
2020-05-29,TCB,20.95,20.7,20.85,20.7,10.04,1101170.0,22904000000.0
2020-05-28,TCB,21.2,20.8,20.9,20.9,10.13,1584390.0,33210000000.0
2020-05-27,TCB,21.4,20.9,21.2,20.9,10.13,2673490.0,56437000000.0
2020-05-26,TCB,21.3,21.0,21.1,21.15,10.26,2220450.0,46872000000.0
2020-05-25,TCB,21.3,20.95,21.1,21.05,10.21,1962970.0,41381000000.0
2020-05-22,TCB,21.6,21.05,21.6,21.05,10.21,3322040.0,70859000000.0
2020-05-21,TCB,22.0,20.85,21.05,22.0,10.67,3539410.0,75846000000.0
2020-05-20,TCB,21.2,20.95,21.0,21.05,10.21,1911850.0,40205000000.0
2020-05-19,TCB,21.4,20.95,21.35,21.3,10.33,4135900.0,87903000000.0
2020-05-18,TCB,20.75,19.9,20.05,20.65,10.01,3017660.0,61439000000.0
2020-05-15,TCB,20.6,20.0,20.6,20.25,9.82,2995800.0,60624000000.0
2020-05-14,TCB,20.6,20.1,20.4,20.5,9.94,3351270.0,68233000000.0
2020-05-13,TCB,20.7,19.8,20.3,20.6,9.99,4746350.0,96099000000.0
2020-05-12,TCB,20.75,19.6,20.1,20.6,9.99,3555810.0,72531000000.0
2020-05-11,TCB,20.2,19.35,20.2,20.2,9.8,4765680.0,94730000000.0
2020-05-08,TCB,18.9,17.7,17.7,18.9,9.16,7260470.0,134670000000.0
2020-05-07,TCB,17.7,17.45,17.55,17.7,8.58,2409540.0,42348000000.0
2020-05-06,TCB,17.55,17.25,17.55,17.55,8.51,1175100.0,20463000000.0
2020-05-05,TCB,17.6,17.35,17.5,17.4,8.44,546010.0,9507000000.0
2020-05-04,TCB,17.7,17.15,17.2,17.4,8.44,2018840.0,35226000000.0
2020-04-29,TCB,17.55,17.0,17.2,17.2,8.34,2860010.0,49502000000.0
2020-04-28,TCB,17.15,16.85,17.15,17.1,8.29,921180.0,15659000000.0
2020-04-27,TCB,17.25,17.0,17.1,17.05,8.27,962880.0,16442000000.0
2020-04-24,TCB,17.15,16.9,17.1,17.1,8.29,851770.0,14509000000.0
