date,VPB_code,VPB_high,VPB_low,VPB_open,VPB_close,VPB_adjust,VPB_volume_match,VPB_value_match
2022-05-23,VPB,30.8,29.2,30.8,29.3,17.21,11050700.0,330148000000.0
2022-05-20,VPB,30.95,30.3,30.6,30.6,17.97,7415500.0,227165000000.0
2022-05-19,VPB,30.9,29.95,30.1,30.45,17.89,9190800.0,279642000000.0
2022-05-18,VPB,32.15,30.7,31.5,30.95,18.18,11877200.0,373211000000.0
2022-05-17,VPB,31.0,28.95,29.0,31.0,18.21,10387900.0,311657000000.0
2022-05-16,VPB,30.55,29.0,30.0,29.0,17.04,12267800.0,365254000000.0
2022-05-13,VPB,31.6,29.0,31.2,29.0,17.04,20466800.0,617604000000.0
2022-05-12,VPB,33.0,31.1,32.95,31.1,18.27,17904700.0,565843000000.0
2022-05-11,VPB,33.9,32.55,33.3,33.4,19.62,7613600.0,253059000000.0
2022-05-10,VPB,33.3,31.15,31.15,33.3,19.56,15091000.0,486716000000.0
2022-05-09,VPB,33.95,31.8,33.7,31.8,18.68,23931200.0,777482000000.0
2022-05-06,VPB,35.15,34.15,35.0,34.15,20.06,12789500.0,444105000000.0
2022-05-05,VPB,36.35,34.75,36.35,35.55,20.88,10625200.0,379019000000.0
2022-05-04,VPB,36.75,35.8,36.75,35.8,21.03,12017800.0,435361000000.0
2022-04-29,VPB,36.9,36.3,36.5,36.7,21.56,13253000.0,486158000000.0
2022-04-28,VPB,36.7,35.85,36.1,36.5,21.44,11125800.0,403261000000.0
2022-04-27,VPB,36.45,35.4,36.0,35.95,21.12,12469900.0,446493000000.0
2022-04-26,VPB,36.6,33.1,33.6,36.4,21.38,22646100.0,798658000000.0
2022-04-25,VPB,36.95,34.25,36.65,34.25,20.12,32739600.0,1148195000000.0
2022-04-22,VPB,37.2,35.4,36.2,36.8,21.62,22705300.0,825669000000.0
2022-04-21,VPB,36.5,34.5,35.1,35.5,20.85,18919400.0,673838000000.0
2022-04-20,VPB,36.25,35.2,35.5,35.2,20.68,21334600.0,760447000000.0
2022-04-19,VPB,37.45,35.7,36.85,35.8,21.03,24120700.0,881089000000.0
2022-04-18,VPB,38.6,36.65,38.5,36.65,21.53,28756000.0,1077382000000.0
2022-04-15,VPB,39.7,37.7,39.3,38.5,22.62,29772100.0,1154666000000.0
2022-04-14,VPB,40.6,38.9,39.0,39.5,23.2,23375700.0,930882000000.0
2022-04-13,VPB,39.45,38.0,39.4,39.0,22.91,25270100.0,981385000000.0
2022-04-12,VPB,40.2,39.0,39.1,39.0,22.91,25203900.0,996621000000.0
2022-04-08,VPB,40.05,38.8,39.8,38.8,22.79,23996600.0,945408000000.0
2022-04-07,VPB,41.05,39.8,40.1,39.8,23.38,31583800.0,1277937000000.0
2022-04-06,VPB,40.2,37.85,38.1,39.95,23.47,41068500.0,1621948000000.0
2022-04-05,VPB,39.2,38.15,38.7,38.3,22.5,15772700.0,610219000000.0
2022-04-04,VPB,39.9,38.9,39.6,39.0,22.91,24503700.0,963480000000.0
2022-04-01,VPB,38.6,37.0,37.1,38.6,22.67,36857900.0,1403533000000.0
2022-03-31,VPB,37.5,36.8,36.9,37.2,21.85,9162300.0,340144000000.0
2022-03-30,VPB,37.45,36.2,36.3,36.8,21.62,16622400.0,614377000000.0
2022-03-29,VPB,36.5,36.25,36.25,36.4,21.38,7423300.0,269781000000.0
2022-03-28,VPB,36.65,36.0,36.65,36.25,21.29,12230200.0,444528000000.0
2022-03-25,VPB,36.9,36.3,36.35,36.75,21.59,9600800.0,350318000000.0
2022-03-24,VPB,36.7,36.35,36.65,36.35,21.35,12673000.0,463132000000.0
2022-03-23,VPB,37.05,36.65,37.05,36.65,21.53,9286100.0,342419000000.0
2022-03-22,VPB,37.6,36.8,36.8,36.85,21.65,10463600.0,387734000000.0
2022-03-21,VPB,36.9,36.1,36.5,36.8,21.62,6580000.0,239825000000.0
2022-03-18,VPB,36.7,36.2,36.55,36.25,21.29,9468400.0,344617000000.0
2022-03-17,VPB,37.1,36.45,36.95,36.45,21.41,8245000.0,302867000000.0
2022-03-16,VPB,37.25,36.8,37.0,36.8,21.62,8577500.0,317454000000.0
2022-03-15,VPB,36.95,36.0,36.0,36.9,21.68,11626100.0,423612000000.0
2022-03-14,VPB,36.3,35.6,36.1,36.0,21.15,14189800.0,511215000000.0
2022-03-11,VPB,37.05,36.2,36.65,36.4,21.38,10846400.0,397250000000.0
2022-03-10,VPB,37.55,36.75,37.5,36.75,21.59,10978100.0,407490000000.0
2022-03-09,VPB,37.25,36.5,37.15,36.85,21.65,13754700.0,505969000000.0
2022-03-08,VPB,37.7,36.75,37.5,37.0,21.73,16269800.0,606465000000.0
2022-03-07,VPB,38.3,37.35,38.0,37.7,22.15,19257100.0,730784000000.0
2022-03-04,VPB,38.95,37.45,37.5,38.1,22.38,47246400.0,1804387000000.0
2022-03-03,VPB,37.45,36.5,36.8,37.45,22.0,20145000.0,744429000000.0
2022-03-02,VPB,37.4,36.5,37.4,36.5,21.44,29095300.0,1073746000000.0
2022-03-01,VPB,38.2,37.45,37.9,37.75,22.17,16869400.0,637485000000.0
2022-02-28,VPB,38.7,37.5,38.2,38.0,22.32,21335600.0,814566000000.0
2022-02-25,VPB,38.8,37.0,37.3,38.2,22.44,49379700.0,1889917000000.0
2022-02-24,VPB,37.2,35.6,35.85,36.9,21.68,35730400.0,1308282000000.0
2022-02-23,VPB,36.15,35.5,35.7,35.9,21.09,13643600.0,489559000000.0
2022-02-22,VPB,35.9,35.2,35.5,35.55,20.88,10692300.0,379652000000.0
2022-02-21,VPB,36.15,35.4,35.8,35.9,21.09,10170500.0,363167000000.0
2022-02-18,VPB,36.0,35.7,35.9,35.9,21.09,9693800.0,347414000000.0
2022-02-17,VPB,36.3,35.55,35.65,36.3,21.32,10943800.0,393193000000.0
2022-02-16,VPB,36.4,35.65,36.1,35.65,20.94,6911100.0,248448000000.0
2022-02-15,VPB,36.2,35.2,35.2,35.95,21.12,12555400.0,446969000000.0
2022-02-14,VPB,36.45,35.0,36.2,35.0,20.56,19972100.0,719519000000.0
2022-02-11,VPB,37.2,36.5,36.8,36.6,21.5,11792400.0,433093000000.0
2022-02-10,VPB,37.25,36.15,37.05,36.7,21.56,15375100.0,564931000000.0
2022-02-09,VPB,38.0,37.1,37.5,37.1,21.79,18041900.0,676635000000.0
2022-02-08,VPB,37.9,36.1,36.15,37.3,21.91,22298900.0,827372000000.0
2022-02-07,VPB,37.2,36.3,37.0,36.3,21.32,11233200.0,413453000000.0
2022-01-28,VPB,36.7,35.5,35.65,36.65,21.53,24088600.0,873105000000.0
2022-01-27,VPB,36.65,35.4,35.9,35.45,20.82,16417500.0,591235000000.0
2022-01-26,VPB,36.35,34.8,34.9,35.9,21.09,18805000.0,668206000000.0
2022-01-25,VPB,34.9,33.1,33.4,34.9,20.5,11700500.0,394595000000.0
2022-01-24,VPB,34.35,33.0,34.05,33.45,19.65,11998200.0,405714000000.0
2022-01-21,VPB,34.75,33.55,34.0,34.3,20.15,9127100.0,312706000000.0
2022-01-20,VPB,33.8,33.2,33.6,33.8,19.85,4384100.0,146535000000.0
2022-01-19,VPB,33.95,33.3,33.3,33.5,19.68,5911900.0,198547000000.0
2022-01-18,VPB,33.9,33.0,33.05,33.25,19.53,6343100.0,211539000000.0
2022-01-17,VPB,35.1,33.05,34.85,33.05,19.41,12758900.0,439059000000.0
2022-01-14,VPB,35.4,34.7,35.25,34.85,20.47,6912100.0,242561000000.0
2022-01-13,VPB,36.25,34.95,35.7,35.25,20.71,15856600.0,566759000000.0
2022-01-12,VPB,35.45,33.85,34.2,35.4,20.79,12092100.0,418696000000.0
2022-01-11,VPB,34.8,34.0,34.4,34.3,20.15,9312300.0,320227000000.0
2022-01-10,VPB,35.1,34.15,34.5,34.4,20.21,11049800.0,381873000000.0
2022-01-07,VPB,35.15,34.6,35.1,34.6,20.32,11996200.0,416966000000.0
2022-01-06,VPB,35.5,34.9,35.3,35.15,20.65,14344800.0,504117000000.0
2022-01-05,VPB,36.15,35.5,36.05,35.5,20.85,13262600.0,475574000000.0
2022-01-04,VPB,36.35,36.0,36.15,36.05,21.18,14307900.0,517916000000.0
2021-12-31,VPB,36.2,35.45,35.5,35.8,21.03,11228400.0,402748000000.0
2021-12-30,VPB,35.55,34.85,34.9,35.4,20.79,9529200.0,337009000000.0
2021-12-29,VPB,35.2,34.65,34.7,34.75,20.41,8833300.0,308326000000.0
2021-12-28,VPB,34.55,34.1,34.5,34.55,20.3,9869300.0,339011000000.0
2021-12-27,VPB,34.7,34.0,34.55,34.35,20.18,7135700.0,244967000000.0
2021-12-24,VPB,34.35,32.5,32.7,34.25,20.12,13097600.0,436637000000.0
2021-12-23,VPB,33.9,32.3,33.6,32.4,19.03,18152200.0,600012000000.0
2021-12-22,VPB,34.4,33.6,34.2,33.6,19.74,20011000.0,678434000000.0
2021-12-21,VPB,34.5,34.0,34.0,34.15,20.06,11683300.0,399795000000.0
2021-12-20,VPB,34.95,33.8,34.3,34.15,20.06,22590800.0,776886000000.0
2021-12-17,VPB,34.4,33.7,33.9,33.8,19.85,27609900.0,937198000000.0
2021-12-16,VPB,35.0,33.5,35.0,33.7,19.8,37476500.0,1277242000000.0
2021-12-15,VPB,35.1,34.45,35.0,34.65,20.35,24972100.0,865261000000.0
2021-12-14,VPB,35.8,35.0,35.4,35.0,20.56,16088600.0,567299000000.0
2021-12-13,VPB,36.1,35.3,36.0,35.4,20.79,11569800.0,412297000000.0
2021-12-10,VPB,36.2,35.55,35.75,35.8,21.03,15276400.0,548951000000.0
2021-12-09,VPB,35.95,35.4,35.4,35.6,20.91,12963000.0,461467000000.0
2021-12-08,VPB,36.4,35.0,35.7,35.75,21.0,16491700.0,586810000000.0
2021-12-07,VPB,36.05,34.85,35.7,35.65,20.94,15361100.0,543080000000.0
2021-12-06,VPB,36.05,34.0,35.75,35.5,20.85,21344000.0,752196000000.0
2021-12-03,VPB,37.55,35.3,37.3,35.7,20.97,23234900.0,855933000000.0
2021-12-02,VPB,37.95,37.0,37.9,37.0,21.73,10419400.0,391010000000.0
2021-12-01,VPB,37.9,36.95,37.5,37.9,22.26,19113100.0,713703000000.0
2021-11-30,VPB,38.9,37.3,38.8,37.7,22.15,20488900.0,781369000000.0
2021-11-29,VPB,38.9,38.0,38.6,38.4,22.56,25498200.0,981442000000.0
2021-11-26,VPB,39.5,38.2,38.4,39.2,23.03,44749100.0,1741150000000.0
2021-11-25,VPB,38.5,37.4,37.85,38.0,22.32,32485400.0,1235824000000.0
2021-11-24,VPB,37.6,35.9,36.25,37.3,21.91,35983800.0,1330236000000.0
2021-11-23,VPB,37.1,36.1,36.9,36.25,21.29,7528100.0,274433000000.0
2021-11-22,VPB,37.65,35.9,36.2,36.7,21.56,17052800.0,628800000000.0
2021-11-19,VPB,36.8,34.85,35.5,36.2,21.26,19584000.0,705517000000.0
2021-11-18,VPB,36.2,35.4,36.0,35.4,20.79,12144300.0,434004000000.0
2021-11-17,VPB,36.5,35.85,36.25,36.15,21.24,11946000.0,431129000000.0
2021-11-16,VPB,37.0,35.9,36.15,36.15,21.24,9094400.0,330105000000.0
2021-11-15,VPB,36.65,36.05,36.6,36.15,21.24,10094400.0,366563000000.0
2021-11-12,VPB,37.0,35.95,36.5,36.75,21.59,6948500.0,251843000000.0
2021-11-11,VPB,37.05,35.55,36.7,36.5,21.44,9202600.0,335382000000.0
2021-11-10,VPB,37.2,36.6,37.1,36.7,21.56,6277200.0,231066000000.0
2021-11-09,VPB,37.7,37.05,37.6,37.05,21.76,10137900.0,378818000000.0
2021-11-08,VPB,38.2,37.5,38.2,37.55,22.06,8065600.0,304582000000.0
2021-11-05,VPB,38.45,37.85,38.0,37.95,22.29,4384700.0,166973000000.0
2021-11-04,VPB,38.55,37.9,38.55,38.0,22.32,4579500.0,174651000000.0
2021-11-03,VPB,39.0,37.5,37.5,38.4,22.56,17622200.0,671880000000.0
2021-11-02,VPB,37.7,37.35,37.4,37.55,22.06,5691000.0,213618000000.0
2021-11-01,VPB,38.35,37.5,38.0,37.55,22.06,6479400.0,245244000000.0
2021-10-29,VPB,39.0,37.9,38.7,38.05,22.35,7850700.0,300652000000.0
2021-10-28,VPB,38.6,37.95,38.45,38.6,22.67,10666700.0,408558000000.0
2021-10-27,VPB,38.15,37.05,37.5,37.95,22.29,6771900.0,255233000000.0
2021-10-26,VPB,37.05,36.2,36.65,37.05,21.76,5707200.0,208462000000.0
2021-10-25,VPB,37.1,36.7,37.1,37.0,21.73,8556600.0,315253000000.0
2021-10-22,VPB,37.9,37.2,37.75,37.2,21.85,6945900.0,260458000000.0
2021-10-21,VPB,38.5,37.55,38.3,37.55,22.06,8996800.0,341092000000.0
2021-10-20,VPB,38.8,37.75,38.45,38.3,22.5,8407100.0,323550000000.0
2021-10-19,VPB,38.65,38.15,38.55,38.5,22.62,10105300.0,388168000000.0
2021-10-18,VPB,39.0,37.5,37.6,38.4,22.56,15081500.0,574634000000.0
2021-10-15,VPB,37.6,36.85,36.95,37.5,22.03,11593400.0,432360000000.0
2021-10-14,VPB,36.95,36.5,36.5,36.95,21.7,8081300.0,297188000000.0
2021-10-13,VPB,36.9,36.3,36.6,36.85,21.65,5638900.0,206788000000.0
2021-10-12,VPB,37.0,36.25,36.8,36.7,21.56,6415500.0,234697000000.0
2021-10-11,VPB,36.8,35.5,35.8,36.8,21.62,10741700.0,390829000000.0
2021-10-08,VPB,36.0,35.3,35.75,35.9,21.09,6885300.0,244864000000.0
2021-10-07,VPB,35.9,34.9,35.2,35.65,20.94,12448200.0,439942000000.0
2021-10-06,VPB,62.7,61.0,62.7,61.6,20.1,16536400.0,1024152000000.0
2021-10-05,VPB,63.0,62.4,62.9,62.6,20.43,8952200.0,561394000000.0
2021-10-04,VPB,63.9,61.7,63.8,63.0,20.56,11432400.0,714584000000.0
2021-10-01,VPB,65.7,63.7,65.6,63.9,20.85,8924700.0,576352000000.0
2021-09-30,VPB,66.5,65.4,66.2,65.9,21.51,6847300.0,450623000000.0
2021-09-29,VPB,66.6,65.6,66.6,66.0,21.54,6609400.0,435695000000.0
2021-09-28,VPB,67.0,65.5,67.0,66.8,21.8,6959900.0,460923000000.0
2021-09-27,VPB,68.3,66.8,66.9,67.0,21.87,9520500.0,641680000000.0
2021-09-24,VPB,67.3,66.7,67.0,67.0,21.87,4296300.0,287861000000.0
2021-09-23,VPB,67.6,66.3,66.6,67.0,21.87,5168200.0,345238000000.0
2021-09-22,VPB,67.0,66.0,66.9,66.8,21.8,4623100.0,306665000000.0
2021-09-21,VPB,67.7,66.5,67.2,66.9,21.83,6883800.0,461326000000.0
2021-09-20,VPB,68.8,67.1,68.5,67.5,22.03,8121300.0,553258000000.0
2021-09-17,VPB,67.4,65.4,65.5,67.0,21.87,13065500.0,867096000000.0
2021-09-16,VPB,65.0,64.2,64.3,65.0,21.21,4700400.0,303902000000.0
2021-09-15,VPB,64.1,63.1,63.2,63.9,20.85,4153000.0,264851000000.0
2021-09-14,VPB,64.8,63.7,64.8,63.9,20.85,6174200.0,396623000000.0
2021-09-13,VPB,66.0,64.7,65.0,64.8,21.15,7447900.0,484640000000.0
2021-09-10,VPB,65.4,63.6,63.6,64.6,21.08,10239100.0,662595000000.0
2021-09-09,VPB,63.5,62.0,62.0,63.4,20.69,6166500.0,388018000000.0
2021-09-08,VPB,63.7,62.0,63.6,62.0,20.23,5217900.0,328048000000.0
2021-09-07,VPB,63.8,61.2,61.2,63.5,20.72,10516500.0,657603000000.0
2021-09-06,VPB,61.8,60.9,61.7,61.1,19.94,4629400.0,283955000000.0
2021-09-01,VPB,62.0,60.7,61.2,61.5,20.07,6559200.0,402134000000.0
2021-08-31,VPB,62.1,61.4,61.7,61.6,20.1,5355800.0,331133000000.0
2021-08-30,VPB,62.0,61.1,61.9,61.6,20.1,4085900.0,251273000000.0
2021-08-27,VPB,61.2,59.8,60.2,61.2,19.97,6435800.0,389760000000.0
2021-08-26,VPB,62.0,60.7,61.8,60.8,19.84,4178000.0,256367000000.0
2021-08-25,VPB,61.7,60.8,61.5,61.4,20.04,3674100.0,224891000000.0
2021-08-24,VPB,62.1,60.4,60.9,61.0,19.91,8345400.0,512162000000.0
2021-08-23,VPB,62.4,60.6,62.0,60.6,19.78,9160600.0,562634000000.0
2021-08-20,VPB,64.2,61.0,64.1,62.5,20.4,15943000.0,1001058000000.0
2021-08-19,VPB,64.6,63.1,63.8,64.6,21.08,12087300.0,770196000000.0
2021-08-18,VPB,65.1,63.6,65.0,64.0,20.89,14072500.0,905188000000.0
2021-08-17,VPB,66.4,64.5,66.0,65.1,21.25,11377300.0,743916000000.0
2021-08-16,VPB,66.8,63.9,64.0,65.6,21.41,15639700.0,1021744000000.0
2021-08-13,VPB,63.6,62.7,63.0,63.6,20.76,15126300.0,956026000000.0
2021-08-12,VPB,62.6,61.3,61.4,61.9,20.2,9887800.0,614208000000.0
2021-08-11,VPB,61.9,60.5,60.7,61.2,19.97,13475100.0,824505000000.0
2021-08-10,VPB,61.5,60.1,61.3,60.5,19.75,6199800.0,376352000000.0
2021-08-09,VPB,61.3,60.0,60.0,61.0,19.91,8858800.0,534773000000.0
2021-08-06,VPB,62.0,60.6,61.5,60.6,19.78,11940900.0,732224000000.0
2021-08-05,VPB,61.8,60.3,60.6,61.8,20.17,8050400.0,493695000000.0
2021-08-04,VPB,61.2,60.4,60.7,60.5,19.75,8030500.0,487756000000.0
2021-08-03,VPB,60.9,60.2,60.2,60.8,19.84,8690200.0,526089000000.0
2021-08-02,VPB,61.5,60.4,61.5,60.4,19.71,7576200.0,461953000000.0
2021-07-30,VPB,61.0,57.7,58.0,61.0,19.91,15637500.0,936198000000.0
2021-07-29,VPB,58.2,57.0,58.0,57.7,18.83,8593600.0,494624000000.0
2021-07-28,VPB,57.1,56.3,56.6,56.3,18.37,4633700.0,262936000000.0
2021-07-27,VPB,58.3,56.6,57.8,57.0,18.6,12908100.0,739635000000.0
2021-07-26,VPB,58.4,56.5,58.0,56.7,18.51,9337800.0,534513000000.0
2021-07-23,VPB,61.0,58.5,60.7,58.5,19.09,11176300.0,671239000000.0
2021-07-22,VPB,61.3,59.7,60.3,60.8,19.84,6636500.0,402651000000.0
2021-07-21,VPB,61.7,60.3,61.0,60.3,19.68,7778100.0,474489000000.0
2021-07-20,VPB,61.0,58.5,60.0,60.6,19.78,11652900.0,697467000000.0
2021-07-19,VPB,63.0,60.0,62.4,60.0,19.58,17012800.0,1048144000000.0
2021-07-16,VPB,65.3,64.3,65.0,64.5,21.05,15478800.0,1001491000000.0
2021-07-15,VPB,65.7,61.0,61.6,64.0,20.89,17772800.0,1128177000000.0
2021-07-14,VPB,64.0,60.1,63.5,61.5,20.07,22403200.0,1389796000000.0
2021-07-13,VPB,65.0,61.8,64.4,64.0,20.89,17823800.0,1137996000000.0
2021-07-12,VPB,68.5,64.0,68.4,64.0,20.89,22323700.0,1455796000000.0
2021-07-09,VPB,70.3,67.0,68.7,68.8,22.45,21204600.0,1462208000000.0
2021-07-08,VPB,71.2,69.3,70.8,69.3,22.62,19600100.0,1377495000000.0
2021-07-07,VPB,71.5,69.1,71.0,70.7,23.07,16762200.0,1181992000000.0
2021-07-06,VPB,73.3,71.0,72.5,71.0,23.17,33237000.0,2398965000000.0
2021-07-05,VPB,72.9,71.5,72.4,72.7,23.73,23568800.0,1700342000000.0
2021-07-02,VPB,72.2,70.5,71.8,72.1,23.53,31892600.0,2280580000000.0
2021-07-01,VPB,70.5,67.6,68.2,70.4,22.98,30912800.0,2138521000000.0
2021-06-30,VPB,68.0,67.0,67.0,67.7,22.1,15417000.0,1040522000000.0
2021-06-29,VPB,68.2,66.8,68.0,66.9,21.83,15695100.0,1060270000000.0
2021-06-28,VPB,68.4,67.7,68.4,68.0,22.19,17281700.0,1175972000000.0
2021-06-25,VPB,69.0,67.9,68.5,68.2,22.26,11060600.0,755133000000.0
2021-06-24,VPB,69.6,68.4,69.5,68.6,22.39,13397200.0,921403000000.0
2021-06-23,VPB,69.4,67.9,68.0,69.0,22.52,30671700.0,2102691000000.0
2021-06-22,VPB,66.8,65.5,66.5,66.0,21.54,16227700.0,1072846000000.0
2021-06-21,VPB,67.0,65.9,66.6,66.5,21.7,15519400.0,1028453000000.0
2021-06-18,VPB,66.7,65.9,65.9,66.5,21.7,14881900.0,986359000000.0
2021-06-17,VPB,66.4,65.0,66.0,66.0,21.54,15732600.0,1032321000000.0
2021-06-16,VPB,68.0,66.0,66.0,66.8,21.8,24074100.0,1609777000000.0
2021-06-15,VPB,70.2,66.0,70.2,66.5,21.7,37834100.0,2578017000000.0
2021-06-14,VPB,71.3,70.0,71.3,70.9,23.14,35156100.0,2479133000000.0
2021-06-11,VPB,71.8,70.2,71.0,71.7,23.4,30016000.0,2134896000000.0
2021-06-10,VPB,72.1,70.1,71.0,71.8,23.43,76530000.0,5448352000000.0
2021-06-09,VPB,72.2,70.1,71.0,71.8,23.43,33409200.0,2388603000000.0
2021-06-08,VPB,72.0,70.1,71.1,71.5,23.34,50833300.0,3607131000000.0
2021-06-07,VPB,72.0,69.5,71.0,72.0,23.5,45648300.0,3219684000000.0
2021-06-04,VPB,71.8,68.6,69.3,71.7,23.4,76583400.0,5376783000000.0
2021-06-03,VPB,70.8,68.1,70.1,70.6,23.04,59255200.0,4109074000000.0
2021-06-02,VPB,70.3,68.1,69.0,70.2,22.91,29367400.0,2043091000000.0
2021-06-01,VPB,70.2,67.2,68.5,69.3,22.62,46477100.0,3183097000000.0
2021-05-31,VPB,69.2,67.2,68.6,69.2,22.58,33135900.0,2255813000000.0
2021-05-28,VPB,68.7,66.9,67.1,68.6,22.39,39912100.0,2708463000000.0
2021-05-27,VPB,67.7,66.1,67.7,67.3,21.96,38641900.0,2579026000000.0
2021-05-26,VPB,67.9,66.1,66.6,67.6,22.06,35197100.0,2361011000000.0
2021-05-25,VPB,67.5,65.4,65.5,66.8,21.8,31781000.0,2120262000000.0
2021-05-24,VPB,67.8,65.2,67.8,66.7,21.77,39712200.0,2637813000000.0
2021-05-21,VPB,68.0,65.0,66.8,67.8,22.13,42798800.0,2840035000000.0
2021-05-20,VPB,67.4,65.5,67.2,66.8,21.8,34350700.0,2274611000000.0
2021-05-19,VPB,67.5,65.0,66.5,67.5,22.03,41305500.0,2746356000000.0
2021-05-18,VPB,67.2,64.5,65.8,67.2,21.93,30645700.0,2012850000000.0
2021-05-17,VPB,67.4,64.9,66.8,65.8,21.48,36478300.0,2409633000000.0
2021-05-14,VPB,66.6,63.8,65.2,66.6,21.74,44422200.0,2895894000000.0
2021-05-13,VPB,65.5,63.3,63.5,65.1,21.25,25718500.0,1661171000000.0
2021-05-12,VPB,64.0,61.5,62.7,64.0,20.89,33403900.0,2093668000000.0
2021-05-11,VPB,63.5,61.5,62.4,63.0,20.56,24541400.0,1530341000000.0
2021-05-10,VPB,62.6,60.0,61.0,62.3,20.33,36069200.0,2200533000000.0
2021-05-07,VPB,61.6,60.1,61.5,61.5,20.07,36308200.0,2209750000000.0
2021-05-06,VPB,61.9,60.3,60.6,61.8,20.17,28868100.0,1766482000000.0
2021-05-05,VPB,61.6,58.7,59.5,60.6,19.78,21968300.0,1319399000000.0
2021-05-04,VPB,59.5,56.2,57.1,59.5,19.42,24846500.0,1430572000000.0
2021-04-29,VPB,58.8,54.2,55.5,58.5,19.09,41536000.0,2341355000000.0
2021-04-28,VPB,55.0,52.8,53.5,55.0,17.95,17660900.0,951880000000.0
2021-04-27,VPB,53.4,51.4,52.4,53.2,17.36,16956600.0,888922000000.0
2021-04-26,VPB,53.5,51.4,51.5,53.0,17.3,18067600.0,948528000000.0
2021-04-23,VPB,51.0,48.8,49.25,51.0,16.64,17736800.0,883929000000.0
2021-04-22,VPB,51.5,46.05,49.6,49.0,15.99,18528500.0,934279000000.0
2021-04-20,VPB,49.9,49.0,49.55,49.5,16.16,7469200.0,370196000000.0
2021-04-19,VPB,49.55,48.2,49.5,49.55,16.17,6235000.0,305363000000.0
2021-04-16,VPB,50.0,48.5,49.5,48.95,15.98,7968700.0,394835000000.0
2021-04-15,VPB,50.9,49.6,50.1,50.0,16.32,8588700.0,429640000000.0
2021-04-14,VPB,50.2,49.0,50.0,50.1,16.35,8429500.0,420499000000.0
2021-04-13,VPB,50.5,49.05,50.0,49.7,16.22,8737300.0,436117000000.0
2021-04-12,VPB,49.35,47.5,47.5,49.0,15.99,12507000.0,605425000000.0
2021-04-09,VPB,47.65,46.3,46.7,47.2,15.4,6145000.0,289204000000.0
2021-04-08,VPB,47.2,46.1,47.0,46.7,15.24,4285000.0,200528000000.0
2021-04-07,VPB,47.0,46.0,46.0,46.5,15.18,4134200.0,192556000000.0
2021-04-06,VPB,47.0,45.0,46.45,46.45,15.16,3766400.0,175143000000.0
2021-04-05,VPB,46.8,45.9,46.8,46.45,15.16,3162000.0,146283000000.0
2021-04-02,VPB,46.6,45.85,46.4,46.2,15.08,2400100.0,111150000000.0
2021-04-01,VPB,46.1,44.4,44.65,45.9,14.98,5147000.0,233086000000.0
2021-03-31,VPB,44.95,44.2,44.2,44.65,14.57,2875600.0,128173000000.0
2021-03-30,VPB,45.25,44.2,44.8,44.95,14.67,3701300.0,165771000000.0
2021-03-29,VPB,44.5,43.05,43.5,44.5,14.52,2731800.0,119367000000.0
2021-03-26,VPB,43.6,41.5,43.25,43.4,14.16,3505000.0,150284000000.0
2021-03-25,VPB,44.3,43.1,44.1,43.25,14.12,2258200.0,98465000000.0
2021-03-24,VPB,44.3,43.0,43.85,44.1,14.39,3766600.0,164314000000.0
2021-03-23,VPB,44.9,44.0,44.25,44.5,14.52,3984700.0,176742000000.0
2021-03-22,VPB,45.2,44.3,45.1,44.9,14.65,4302500.0,192731000000.0
2021-03-19,VPB,45.65,44.8,45.2,45.2,14.75,2892600.0,130768000000.0
2021-03-18,VPB,45.85,44.75,45.4,45.85,14.96,6211400.0,281173000000.0
2021-03-17,VPB,44.95,43.9,44.35,44.6,14.56,3472100.0,153640000000.0
2021-03-16,VPB,44.8,43.4,44.8,44.35,14.47,5495600.0,242018000000.0
2021-03-15,VPB,45.0,43.9,44.5,44.8,14.62,5081100.0,226751000000.0
2021-03-12,VPB,45.0,43.75,44.1,44.5,14.52,8652300.0,384283000000.0
2021-03-11,VPB,44.4,42.2,42.5,43.75,14.28,7863700.0,342325000000.0
2021-03-10,VPB,42.4,41.3,41.9,42.0,13.71,3655900.0,153279000000.0
2021-03-09,VPB,42.5,40.5,41.0,41.8,13.64,5754000.0,237772000000.0
2021-03-08,VPB,42.5,40.9,41.9,41.35,13.5,3558200.0,147950000000.0
2021-03-05,VPB,41.9,40.5,40.9,41.8,13.64,3581200.0,147815000000.0
2021-03-04,VPB,42.75,40.0,42.0,41.5,13.54,7501300.0,313480000000.0
2021-03-03,VPB,41.7,40.6,40.75,41.6,13.58,6067500.0,251254000000.0
2021-03-02,VPB,41.15,40.6,41.1,40.75,13.3,5150400.0,210503000000.0
2021-03-01,VPB,40.95,40.05,40.7,40.8,13.32,3352500.0,136384000000.0
2021-02-26,VPB,40.25,38.65,38.7,40.0,13.05,5846800.0,229214000000.0
2021-02-25,VPB,40.0,38.45,39.7,39.6,12.92,7600300.0,297832000000.0
2021-02-24,VPB,41.1,39.5,41.1,39.7,12.96,4924100.0,197979000000.0
2021-02-23,VPB,41.6,39.5,41.0,40.5,13.22,8992000.0,367783000000.0
2021-02-22,VPB,42.0,40.05,40.3,40.95,13.36,4886200.0,199958000000.0
2021-02-19,VPB,41.25,40.1,40.3,40.6,13.25,5478300.0,222238000000.0
2021-02-18,VPB,41.5,40.0,40.9,41.3,13.48,5151300.0,210406000000.0
2021-02-17,VPB,41.15,39.2,39.5,41.15,13.43,6880800.0,280746000000.0
